language|level|title|char_start|char_end|words|position|category|removed_text
minasbate|3| Pan-o Maglupad an Eroplano|4798|5699|124|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Pan-o Maglupad an Eroplano? (How do Airplanes Fly?). Author: Aditi Sarawagi. Illustrator: Lavanya Karthik. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Rovic Ducay Table of Contents Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Copyright Guide Cover Start of Story
minasbate|3|  Nakaaram sinda Miya kag Ido Kada Adlaw|0|38|7|leading|title_author|Nakaaram sinda Miya kag Ido Kada Adlaw
minasbate|3|  Nakaaram sinda Miya kag Ido Kada Adlaw|1685|3380|247|trailing|publisher|Ehersisyo ni Paka Testingan mag-aram san mga bag-o na bagay-bagay uruadlaw. Uruadlaw, testingan mag-aram san mga bag-o na bagay-bagay. O maghimo san usad na bagay sa bag-o na paagi. Mga Eksampol Magdrowing gamit an imo luyo na kamot. Ihigot an imo sintas na nakapiyong an imo mga mata. Iispeling an imo ngaran pabaliktad. Testingan maglumpat gamit an usad na tiil. Testingan mag-skip patalikod. Testingan bilangon an tanan na bisikleta sa inyo barangay. Testingan sabihon an alpabeto pabaliktad (z-y-x-w-v-u...). Magtugtog san gitara. Magdiskobre san bag-o na kanam. Testingan mag... Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nakaaram sinda Miya kag Ido Kada Adlaw (Cat and Dog Learn Every Day). Author: René Leisink. Illustrator: René Leisink. Published by , © . Released under CC-BY-NC-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-NC-4.0. For full terms of use and attribution, Contributing translators: Cyril Zaragoza Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 9 Page 9 Page 11 Page 12 Page 12 Page 13 Page 14 Page 15 Page 16 Page 18 Page 18 Page 20 Page 20 Page 21 Page 23 Page 23 Page 24 Page 26 Page 26 Page 27 Copyright Guide Cover Start of Story
karay-a|1|Aaloo-Maaloo-Kaaloo|0|19|3|leading|title_author|Aaloo-Maaloo-Kaaloo
karay-a|1|Aaloo-Maaloo-Kaaloo|993|1827|114|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Aaloo-Maaloo-Kaaloo. Author: Vinita Krishna. Illustrator: Suvidha Mistry. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Patrick Dominic Minayo Table of Contents Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Copyright Guide Cover Start of Story
karay-a|1|Akun Pula Nga Palda|0|19|4|leading|title_author|Akun Pula Nga Palda
karay-a|1|Akun Pula Nga Palda|590|2640|299|trailing|publisher|Pum Anh Lao is a nonprofit, social enterprise that publishes children's books and promotes reading for disadvantaged groups. Pum Anh conducts writers' workshops with children and adults to develop stories – including for children with disabilities and for ethnic minorities. Pum Anh has developed, designed and illustrated a wide range of teaching and reading materials for UN agencies and NGOs, working closely with the Ministry of Education and Sports and the Ministry of Information, Culture and Tourism. This work was created with the support of the All Children Reading: A Grand Challenge for Development (ACR GCD) Founding Partners (the United States Agency for International Development [USAID], World Vision, and the Australian Government) in partnership with the Global Book Alliance. This work was prepared by The Asia Foundation and does not necessarily reflect the views of ACR GCD Founding Partners or the Global Book Alliance. Such modifications or translations are not an official translation of the ACR GCD, and ACR GCD will not be liable for any content or errors in this translation. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Akun Pula Nga Palda (My Red Skirt). Author: Illustrator: Khamphasone Sihapanya. Editor: Pum Anh. Contributor: Pum Anh. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Patrick Dominic Minayo Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 12 Page 13 Copyright Guide Cover Start of Story
karay-a|1|Amo Dya si Tito Sam|0|60|11|leading|title_author|Amo Dya si Tito Sam Komar Rien Komar Cheh Meth Phearum
karay-a|1|Amo Dya si Tito Sam|346|2091|256|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Donald T. Genine, EPS-LRMS, Celestino S. Dalumpines IV, EPS-Filipino, and Schubert Anthony C. Sialongo, EPS-LRMS, and was approved for publishing by the Department of Education Region VI - Western Visayas Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). This book was also evaluated by Rea Veñegas, Remiflor Paguntalan and Mark Joseph Salinog, and field tested by Mia Feline Carlos. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Amo Dya si Tito Sam (This is Uncle Som). Author: Komar Rien Komar Cheh. Illustrator: Meth Phearum. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: MC Junes Vitudio, Jose Edison Tondares Signer: Niraj Acharya Table of Contents Page 1 Page 2 Page 3 Page 13 Page 16 Page 19 Page 22 Page 23 Page 26 Page 29 Copyright Guide Cover Start of Story
karay-a|1|Ang Akun Lawas|0|14|3|leading|title_author|Ang Akun Lawas
karay-a|1|Ang Akun Lawas|864|2270|198|trailing|publisher|Pum Anh Lao is a nonprofit, social enterprise that publishes children's books and promotes reading for disadvantaged groups. Pum Anh conducts writers' workshops with children and adults to develop stories – including for children with disabilities and for ethnic minorities. Pum Anh has developed, designed and illustrated a wide range of teaching and reading materials for UN agencies and NGOs, working closely with the Ministry of Education and Sports and the Ministry of Information, Culture and Tourism. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Ang Akun Lawas (My Body). Author: Illustrator: Editor: Pum Anh. Contributor: Pum Anh. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: grace pastolero Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Copyright Guide Cover Start of Story
karay-a|1|Ang Akun mga Kasapatan|0|22|4|leading|title_author|Ang Akun mga Kasapatan
karay-a|1|Ang Akun mga Kasapatan|1025|2829|272|trailing|publisher|USAID. License: Creative Commons Attribution CC BY 4. 0 IGO Ang pag ilis nga urobrahun: kon ang isara ukon legal nga intities.nag ilis ka linguwahe, dapat emensionar nga ang pag ilis kang linguwahe wara ginhimu kang Room to Read ukon USAID kag wara ginakonsiderar nga opisyal nga pag ilis kang linguwahe kang Room to Read ukon USAID. Room to Read ukon USAID wara ti katungdanan sa kaungdan ukon sayup sa pag ilis kang linguwahe. Ang pag amiyendar kang obra: kon ang isara ukon legal nga entities maghimo kang amiyendar sa kadyang ginsulat, kag halin sa ginbasehan: ang obra nga ri a gin ameyindar halin sa oriinal nga nga obra kang Room to Read kag kang USAID. Ang panurukan ukon opinyon sa gin amiyendar nga obra ay solo nga responsable sa paghimo kang pag ilis tungod gin lantaw dya liwat kang Room to Read kag USAID. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Ang Akun mga Kasapatan (My Pets). Author: Sommoa Panyavong. Illustrator: Khamhoung Pasomsouk. Editor: Onchanh Phetchantharath, Pakian Luangxaysana, Sengmany Souphanthalop. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Robert Quintayo Table of Contents Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Copyright Guide Cover Start of Story
karay-a|1|Ang Amo kag ang Saging|0|22|5|leading|title_author|Ang Amo kag ang Saging
karay-a|1|Ang Amo kag ang Saging|1523|3372|273|trailing|publisher|This storybook received assistance by the People of USA through USAID. License: Creative Commons Attribution CC BY 4. 0 IGO Translation of work: If individuals or legal entities translate this work, you must mention that translation is not conducted by Room to Read or USAID and not considered the official translation of Room to Read or USAID. Room to Read or USAID will not be responsible for the content or mistakes of the translation. Amendment of work: If individuals or legal entities make amendments to the work, the source should be referenced: this work has been amended from the original work of Room to Read and USAID. The views and perspectives in this amended work are the sole responsibility of the party making the amendments because it has been reviewed by Room to Read and USAID. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Ang Amo kag ang Saging (Monkey and Banana). Author: Room to Read. Illustrator: Phounsouk Samountee. Editor: Onchanh Phetchantharath, Pakian Luangxaysana, Sengmany Souphanthalop. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: George Labrague Ulit, June Michael Laxinto Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Page 14 Page 17 Page 18 Copyright Guide Cover Start of Story
